wb_id,Term
WBGene00044174,Becky's DOWN in daf-16
WBGene00044175,Becky's DOWN in daf-16
WBGene00007537,Becky's DOWN in daf-16
WBGene00044547,Becky's DOWN in daf-16
WBGene00015731,Becky's DOWN in daf-16
WBGene00007565,Becky's DOWN in daf-16
WBGene00045348,Becky's DOWN in daf-16
WBGene00045347,Becky's DOWN in daf-16
WBGene00015766,Becky's DOWN in daf-16
WBGene00000596,Becky's DOWN in daf-16
WBGene00000638,Becky's DOWN in daf-16
WBGene00003778,Becky's DOWN in daf-16
WBGene00007638,Becky's DOWN in daf-16
WBGene00015906,Becky's DOWN in daf-16
WBGene00015917,Becky's DOWN in daf-16
WBGene00007660,Becky's DOWN in daf-16
WBGene00015924,Becky's DOWN in daf-16
WBGene00015964,Becky's DOWN in daf-16
WBGene00004093,Becky's DOWN in daf-16
WBGene00015989,Becky's DOWN in daf-16
WBGene00016027,Becky's DOWN in daf-16
WBGene00001491,Becky's DOWN in daf-16
WBGene00016037,Becky's DOWN in daf-16
WBGene00016038,Becky's DOWN in daf-16
WBGene00044004,Becky's DOWN in daf-16
WBGene00016048,Becky's DOWN in daf-16
WBGene00016052,Becky's DOWN in daf-16
WBGene00000698,Becky's DOWN in daf-16
WBGene00000786,Becky's DOWN in daf-16
WBGene00014680,Becky's DOWN in daf-16
WBGene00005832,Becky's DOWN in daf-16
WBGene00045413,Becky's DOWN in daf-16
WBGene00007736,Becky's DOWN in daf-16
WBGene00194836,Becky's DOWN in daf-16
WBGene00023420,Becky's DOWN in daf-16
WBGene00016146,Becky's DOWN in daf-16
WBGene00007760,Becky's DOWN in daf-16
WBGene00007766,Becky's DOWN in daf-16
WBGene00016169,Becky's DOWN in daf-16
WBGene00007788,Becky's DOWN in daf-16
WBGene00007789,Becky's DOWN in daf-16
WBGene00014689,Becky's DOWN in daf-16
WBGene00000699,Becky's DOWN in daf-16
WBGene00016224,Becky's DOWN in daf-16
WBGene00016225,Becky's DOWN in daf-16
WBGene00016219,Becky's DOWN in daf-16
WBGene00016234,Becky's DOWN in daf-16
WBGene00001852,Becky's DOWN in daf-16
WBGene00007840,Becky's DOWN in daf-16
WBGene00045289,Becky's DOWN in daf-16
WBGene00007848,Becky's DOWN in daf-16
WBGene00007854,Becky's DOWN in daf-16
WBGene00007855,Becky's DOWN in daf-16
WBGene00016302,Becky's DOWN in daf-16
WBGene00016310,Becky's DOWN in daf-16
WBGene00007870,Becky's DOWN in daf-16
WBGene00007902,Becky's DOWN in daf-16
WBGene00016350,Becky's DOWN in daf-16
WBGene00016349,Becky's DOWN in daf-16
WBGene00002221,Becky's DOWN in daf-16
WBGene00016396,Becky's DOWN in daf-16
WBGene00016390,Becky's DOWN in daf-16
WBGene00007920,Becky's DOWN in daf-16
WBGene00016435,Becky's DOWN in daf-16
WBGene00016451,Becky's DOWN in daf-16
WBGene00016452,Becky's DOWN in daf-16
WBGene00007963,Becky's DOWN in daf-16
WBGene00044167,Becky's DOWN in daf-16
WBGene00164983,Becky's DOWN in daf-16
WBGene00007964,Becky's DOWN in daf-16
WBGene00014697,Becky's DOWN in daf-16
WBGene00007965,Becky's DOWN in daf-16
WBGene00007966,Becky's DOWN in daf-16
WBGene00007967,Becky's DOWN in daf-16
WBGene00044576,Becky's DOWN in daf-16
WBGene00016488,Becky's DOWN in daf-16
WBGene00003369,Becky's DOWN in daf-16
WBGene00003370,Becky's DOWN in daf-16
WBGene00016493,Becky's DOWN in daf-16
WBGene00007989,Becky's DOWN in daf-16
WBGene00007990,Becky's DOWN in daf-16
WBGene00016497,Becky's DOWN in daf-16
WBGene00002990,Becky's DOWN in daf-16
WBGene00016506,Becky's DOWN in daf-16
WBGene00003528,Becky's DOWN in daf-16
WBGene00001689,Becky's DOWN in daf-16
WBGene00045161,Becky's DOWN in daf-16
WBGene00045388,Becky's DOWN in daf-16
WBGene00008003,Becky's DOWN in daf-16
WBGene00044225,Becky's DOWN in daf-16
WBGene00008012,Becky's DOWN in daf-16
WBGene00008013,Becky's DOWN in daf-16
WBGene00043983,Becky's DOWN in daf-16
WBGene00016554,Becky's DOWN in daf-16
WBGene00016556,Becky's DOWN in daf-16
WBGene00008040,Becky's DOWN in daf-16
WBGene00008044,Becky's DOWN in daf-16
WBGene00008048,Becky's DOWN in daf-16
WBGene00044585,Becky's DOWN in daf-16
WBGene00077771,Becky's DOWN in daf-16
WBGene00016576,Becky's DOWN in daf-16
WBGene00044370,Becky's DOWN in daf-16
WBGene00016594,Becky's DOWN in daf-16
WBGene00016599,Becky's DOWN in daf-16
WBGene00014701,Becky's DOWN in daf-16
WBGene00016605,Becky's DOWN in daf-16
WBGene00016628,Becky's DOWN in daf-16
WBGene00000753,Becky's DOWN in daf-16
WBGene00016646,Becky's DOWN in daf-16
WBGene00045301,Becky's DOWN in daf-16
WBGene00016647,Becky's DOWN in daf-16
WBGene00016648,Becky's DOWN in daf-16
WBGene00016649,Becky's DOWN in daf-16
WBGene00045299,Becky's DOWN in daf-16
WBGene00045300,Becky's DOWN in daf-16
WBGene00016657,Becky's DOWN in daf-16
WBGene00016655,Becky's DOWN in daf-16
WBGene00016666,Becky's DOWN in daf-16
WBGene00016686,Becky's DOWN in daf-16
WBGene00045078,Becky's DOWN in daf-16
WBGene00016719,Becky's DOWN in daf-16
WBGene00008122,Becky's DOWN in daf-16
WBGene00016737,Becky's DOWN in daf-16
WBGene00044039,Becky's DOWN in daf-16
WBGene00016782,Becky's DOWN in daf-16
WBGene00016839,Becky's DOWN in daf-16
WBGene00016848,Becky's DOWN in daf-16
WBGene00008244,Becky's DOWN in daf-16
WBGene00008246,Becky's DOWN in daf-16
WBGene00016863,Becky's DOWN in daf-16
WBGene00016865,Becky's DOWN in daf-16
WBGene00023259,Becky's DOWN in daf-16
WBGene00000711,Becky's DOWN in daf-16
WBGene00016892,Becky's DOWN in daf-16
WBGene00000693,Becky's DOWN in daf-16
WBGene00016894,Becky's DOWN in daf-16
WBGene00004451,Becky's DOWN in daf-16
WBGene00014714,Becky's DOWN in daf-16
WBGene00002163,Becky's DOWN in daf-16
WBGene00008296,Becky's DOWN in daf-16
WBGene00008304,Becky's DOWN in daf-16
WBGene00044787,Becky's DOWN in daf-16
WBGene00138721,Becky's DOWN in daf-16
WBGene00008301,Becky's DOWN in daf-16
WBGene00008302,Becky's DOWN in daf-16
WBGene00006310,Becky's DOWN in daf-16
WBGene00008310,Becky's DOWN in daf-16
WBGene00001500,Becky's DOWN in daf-16
WBGene00023262,Becky's DOWN in daf-16
WBGene00016923,Becky's DOWN in daf-16
WBGene00008322,Becky's DOWN in daf-16
WBGene00008324,Becky's DOWN in daf-16
WBGene00008332,Becky's DOWN in daf-16
WBGene00008333,Becky's DOWN in daf-16
WBGene00008336,Becky's DOWN in daf-16
WBGene00001599,Becky's DOWN in daf-16
WBGene00016946,Becky's DOWN in daf-16
WBGene00016942,Becky's DOWN in daf-16
WBGene00016943,Becky's DOWN in daf-16
WBGene00197485,Becky's DOWN in daf-16
WBGene00077568,Becky's DOWN in daf-16
WBGene00016970,Becky's DOWN in daf-16
WBGene00016987,Becky's DOWN in daf-16
WBGene00008350,Becky's DOWN in daf-16
WBGene00008352,Becky's DOWN in daf-16
WBGene00016996,Becky's DOWN in daf-16
WBGene00017017,Becky's DOWN in daf-16
WBGene00008356,Becky's DOWN in daf-16
WBGene00008357,Becky's DOWN in daf-16
WBGene00008358,Becky's DOWN in daf-16
WBGene00008359,Becky's DOWN in daf-16
WBGene00008360,Becky's DOWN in daf-16
WBGene00077749,Becky's DOWN in daf-16
WBGene00008396,Becky's DOWN in daf-16
WBGene00008397,Becky's DOWN in daf-16
WBGene00050970,Becky's DOWN in daf-16
WBGene00008414,Becky's DOWN in daf-16
WBGene00008415,Becky's DOWN in daf-16
WBGene00017078,Becky's DOWN in daf-16
WBGene00008436,Becky's DOWN in daf-16
WBGene00077701,Becky's DOWN in daf-16
WBGene00017089,Becky's DOWN in daf-16
WBGene00008446,Becky's DOWN in daf-16
WBGene00023485,Becky's DOWN in daf-16
WBGene00000971,Becky's DOWN in daf-16
WBGene00017128,Becky's DOWN in daf-16
WBGene00017133,Becky's DOWN in daf-16
WBGene00008485,Becky's DOWN in daf-16
WBGene00017166,Becky's DOWN in daf-16
WBGene00194814,Becky's DOWN in daf-16
WBGene00001925,Becky's DOWN in daf-16
WBGene00001928,Becky's DOWN in daf-16
WBGene00017190,Becky's DOWN in daf-16
WBGene00017191,Becky's DOWN in daf-16
WBGene00001927,Becky's DOWN in daf-16
WBGene00001926,Becky's DOWN in daf-16
WBGene00001923,Becky's DOWN in daf-16
WBGene00017189,Becky's DOWN in daf-16
WBGene00001924,Becky's DOWN in daf-16
WBGene00017200,Becky's DOWN in daf-16
WBGene00008566,Becky's DOWN in daf-16
WBGene00008567,Becky's DOWN in daf-16
WBGene00017243,Becky's DOWN in daf-16
WBGene00017257,Becky's DOWN in daf-16
WBGene00017259,Becky's DOWN in daf-16
WBGene00017267,Becky's DOWN in daf-16
WBGene00017270,Becky's DOWN in daf-16
WBGene00001918,Becky's DOWN in daf-16
WBGene00001917,Becky's DOWN in daf-16
WBGene00001916,Becky's DOWN in daf-16
WBGene00014317,Becky's DOWN in daf-16
WBGene00008591,Becky's DOWN in daf-16
WBGene00001699,Becky's DOWN in daf-16
WBGene00006650,Becky's DOWN in daf-16
WBGene00017297,Becky's DOWN in daf-16
WBGene00017288,Becky's DOWN in daf-16
WBGene00017287,Becky's DOWN in daf-16
WBGene00014732,Becky's DOWN in daf-16
WBGene00017301,Becky's DOWN in daf-16
WBGene00017303,Becky's DOWN in daf-16
WBGene00000666,Becky's DOWN in daf-16
WBGene00017327,Becky's DOWN in daf-16
WBGene00017333,Becky's DOWN in daf-16
WBGene00017352,Becky's DOWN in daf-16
WBGene00017344,Becky's DOWN in daf-16
WBGene00008661,Becky's DOWN in daf-16
WBGene00008662,Becky's DOWN in daf-16
WBGene00008678,Becky's DOWN in daf-16
WBGene00008707,Becky's DOWN in daf-16
WBGene00008708,Becky's DOWN in daf-16
WBGene00000872,Becky's DOWN in daf-16
WBGene00017391,Becky's DOWN in daf-16
WBGene00017427,Becky's DOWN in daf-16
WBGene00008757,Becky's DOWN in daf-16
WBGene00008768,Becky's DOWN in daf-16
WBGene00017443,Becky's DOWN in daf-16
WBGene00023427,Becky's DOWN in daf-16
WBGene00017452,Becky's DOWN in daf-16
WBGene00008797,Becky's DOWN in daf-16
WBGene00045490,Becky's DOWN in daf-16
WBGene00008794,Becky's DOWN in daf-16
WBGene00175025,Becky's DOWN in daf-16
WBGene00000673,Becky's DOWN in daf-16
WBGene00008809,Becky's DOWN in daf-16
WBGene00017472,Becky's DOWN in daf-16
WBGene00008834,Becky's DOWN in daf-16
WBGene00006610,Becky's DOWN in daf-16
WBGene00008842,Becky's DOWN in daf-16
WBGene00001090,Becky's DOWN in daf-16
WBGene00008849,Becky's DOWN in daf-16
WBGene00008850,Becky's DOWN in daf-16
WBGene00017490,Becky's DOWN in daf-16
WBGene00017498,Becky's DOWN in daf-16
WBGene00017499,Becky's DOWN in daf-16
WBGene00017500,Becky's DOWN in daf-16
WBGene00017501,Becky's DOWN in daf-16
WBGene00017482,Becky's DOWN in daf-16
WBGene00044479,Becky's DOWN in daf-16
WBGene00017483,Becky's DOWN in daf-16
WBGene00017484,Becky's DOWN in daf-16
WBGene00000601,Becky's DOWN in daf-16
WBGene00000602,Becky's DOWN in daf-16
WBGene00008889,Becky's DOWN in daf-16
WBGene00008895,Becky's DOWN in daf-16
WBGene00008905,Becky's DOWN in daf-16
WBGene00008911,Becky's DOWN in daf-16
WBGene00001908,Becky's DOWN in daf-16
WBGene00004242,Becky's DOWN in daf-16
WBGene00008930,Becky's DOWN in daf-16
WBGene00008933,Becky's DOWN in daf-16
WBGene00044057,Becky's DOWN in daf-16
WBGene00017609,Becky's DOWN in daf-16
WBGene00017610,Becky's DOWN in daf-16
WBGene00017621,Becky's DOWN in daf-16
WBGene00017618,Becky's DOWN in daf-16
WBGene00008966,Becky's DOWN in daf-16
WBGene00017627,Becky's DOWN in daf-16
WBGene00017631,Becky's DOWN in daf-16
WBGene00008976,Becky's DOWN in daf-16
WBGene00005374,Becky's DOWN in daf-16
WBGene00050906,Becky's DOWN in daf-16
WBGene00008986,Becky's DOWN in daf-16
WBGene00017659,Becky's DOWN in daf-16
WBGene00017660,Becky's DOWN in daf-16
WBGene00009004,Becky's DOWN in daf-16
WBGene00017667,Becky's DOWN in daf-16
WBGene00017684,Becky's DOWN in daf-16
WBGene00004209,Becky's DOWN in daf-16
WBGene00009033,Becky's DOWN in daf-16
WBGene00009028,Becky's DOWN in daf-16
WBGene00044605,Becky's DOWN in daf-16
WBGene00001938,Becky's DOWN in daf-16
WBGene00001688,Becky's DOWN in daf-16
WBGene00009049,Becky's DOWN in daf-16
WBGene00077767,Becky's DOWN in daf-16
WBGene00004186,Becky's DOWN in daf-16
WBGene00009052,Becky's DOWN in daf-16
WBGene00043279,Becky's DOWN in daf-16
WBGene00009061,Becky's DOWN in daf-16
WBGene00044707,Becky's DOWN in daf-16
WBGene00009069,Becky's DOWN in daf-16
WBGene00044638,Becky's DOWN in daf-16
WBGene00017734,Becky's DOWN in daf-16
WBGene00017756,Becky's DOWN in daf-16
WBGene00044218,Becky's DOWN in daf-16
WBGene00001539,Becky's DOWN in daf-16
WBGene00017772,Becky's DOWN in daf-16
WBGene00009113,Becky's DOWN in daf-16
WBGene00009139,Becky's DOWN in daf-16
WBGene00017823,Becky's DOWN in daf-16
WBGene00044544,Becky's DOWN in daf-16
WBGene00044663,Becky's DOWN in daf-16
WBGene00017847,Becky's DOWN in daf-16
WBGene00014746,Becky's DOWN in daf-16
WBGene00017881,Becky's DOWN in daf-16
WBGene00003079,Becky's DOWN in daf-16
WBGene00009226,Becky's DOWN in daf-16
WBGene00000779,Becky's DOWN in daf-16
WBGene00017909,Becky's DOWN in daf-16
WBGene00009249,Becky's DOWN in daf-16
WBGene00017930,Becky's DOWN in daf-16
WBGene00004677,Becky's DOWN in daf-16
WBGene00004567,Becky's DOWN in daf-16
WBGene00004512,Becky's DOWN in daf-16
WBGene00004513,Becky's DOWN in daf-16
WBGene00004622,Becky's DOWN in daf-16
WBGene00199743,Becky's DOWN in daf-16
WBGene00017952,Becky's DOWN in daf-16
WBGene00009295,Becky's DOWN in daf-16
WBGene00009309,Becky's DOWN in daf-16
WBGene00009310,Becky's DOWN in daf-16
WBGene00017975,Becky's DOWN in daf-16
WBGene00194792,Becky's DOWN in daf-16
WBGene00001686,Becky's DOWN in daf-16
WBGene00018020,Becky's DOWN in daf-16
WBGene00000983,Becky's DOWN in daf-16
WBGene00009383,Becky's DOWN in daf-16
WBGene00009409,Becky's DOWN in daf-16
WBGene00009423,Becky's DOWN in daf-16
WBGene00009424,Becky's DOWN in daf-16
WBGene00009422,Becky's DOWN in daf-16
WBGene00018054,Becky's DOWN in daf-16
WBGene00009439,Becky's DOWN in daf-16
WBGene00001903,Becky's DOWN in daf-16
WBGene00009475,Becky's DOWN in daf-16
WBGene00009476,Becky's DOWN in daf-16
WBGene00018100,Becky's DOWN in daf-16
WBGene00018101,Becky's DOWN in daf-16
WBGene00018102,Becky's DOWN in daf-16
WBGene00018112,Becky's DOWN in daf-16
WBGene00001763,Becky's DOWN in daf-16
WBGene00018174,Becky's DOWN in daf-16
WBGene00002012,Becky's DOWN in daf-16
WBGene00002013,Becky's DOWN in daf-16
WBGene00000775,Becky's DOWN in daf-16
WBGene00018188,Becky's DOWN in daf-16
WBGene00023036,Becky's DOWN in daf-16
WBGene00018200,Becky's DOWN in daf-16
WBGene00018195,Becky's DOWN in daf-16
WBGene00018199,Becky's DOWN in daf-16
WBGene00018229,Becky's DOWN in daf-16
WBGene00077781,Becky's DOWN in daf-16
WBGene00009590,Becky's DOWN in daf-16
WBGene00002253,Becky's DOWN in daf-16
WBGene00014370,Becky's DOWN in daf-16
WBGene00014371,Becky's DOWN in daf-16
WBGene00009600,Becky's DOWN in daf-16
WBGene00044412,Becky's DOWN in daf-16
WBGene00018267,Becky's DOWN in daf-16
WBGene00018268,Becky's DOWN in daf-16
WBGene00001694,Becky's DOWN in daf-16
WBGene00000712,Becky's DOWN in daf-16
WBGene00018325,Becky's DOWN in daf-16
WBGene00018326,Becky's DOWN in daf-16
WBGene00018327,Becky's DOWN in daf-16
WBGene00018334,Becky's DOWN in daf-16
WBGene00009634,Becky's DOWN in daf-16
WBGene00023493,Becky's DOWN in daf-16
WBGene00044397,Becky's DOWN in daf-16
WBGene00044398,Becky's DOWN in daf-16
WBGene00009637,Becky's DOWN in daf-16
WBGene00009638,Becky's DOWN in daf-16
WBGene00009639,Becky's DOWN in daf-16
WBGene00009640,Becky's DOWN in daf-16
WBGene00009643,Becky's DOWN in daf-16
WBGene00009644,Becky's DOWN in daf-16
WBGene00018359,Becky's DOWN in daf-16
WBGene00018384,Becky's DOWN in daf-16
WBGene00009663,Becky's DOWN in daf-16
WBGene00018400,Becky's DOWN in daf-16
WBGene00009677,Becky's DOWN in daf-16
WBGene00018417,Becky's DOWN in daf-16
WBGene00009691,Becky's DOWN in daf-16
WBGene00009692,Becky's DOWN in daf-16
WBGene00018448,Becky's DOWN in daf-16
WBGene00018459,Becky's DOWN in daf-16
WBGene00018460,Becky's DOWN in daf-16
WBGene00018461,Becky's DOWN in daf-16
WBGene00018449,Becky's DOWN in daf-16
WBGene00018450,Becky's DOWN in daf-16
WBGene00018451,Becky's DOWN in daf-16
WBGene00004046,Becky's DOWN in daf-16
WBGene00001975,Becky's DOWN in daf-16
WBGene00001882,Becky's DOWN in daf-16
WBGene00001913,Becky's DOWN in daf-16
WBGene00001879,Becky's DOWN in daf-16
WBGene00001881,Becky's DOWN in daf-16
WBGene00009736,Becky's DOWN in daf-16
WBGene00164974,Becky's DOWN in daf-16
WBGene00009787,Becky's DOWN in daf-16
WBGene00018522,Becky's DOWN in daf-16
WBGene00018527,Becky's DOWN in daf-16
WBGene00009803,Becky's DOWN in daf-16
WBGene00009805,Becky's DOWN in daf-16
WBGene00194641,Becky's DOWN in daf-16
WBGene00043053,Becky's DOWN in daf-16
WBGene00009838,Becky's DOWN in daf-16
WBGene00009840,Becky's DOWN in daf-16
WBGene00001957,Becky's DOWN in daf-16
WBGene00018602,Becky's DOWN in daf-16
WBGene00018609,Becky's DOWN in daf-16
WBGene00018610,Becky's DOWN in daf-16
WBGene00009880,Becky's DOWN in daf-16
WBGene00009866,Becky's DOWN in daf-16
WBGene00009918,Becky's DOWN in daf-16
WBGene00000707,Becky's DOWN in daf-16
WBGene00045102,Becky's DOWN in daf-16
WBGene00138717,Becky's DOWN in daf-16
WBGene00018669,Becky's DOWN in daf-16
WBGene00018684,Becky's DOWN in daf-16
WBGene00004351,Becky's DOWN in daf-16
WBGene00018699,Becky's DOWN in daf-16
WBGene00018717,Becky's DOWN in daf-16
WBGene00006587,Becky's DOWN in daf-16
WBGene00009954,Becky's DOWN in daf-16
WBGene00014769,Becky's DOWN in daf-16
WBGene00044921,Becky's DOWN in daf-16
WBGene00018771,Becky's DOWN in daf-16
WBGene00018776,Becky's DOWN in daf-16
WBGene00010004,Becky's DOWN in daf-16
WBGene00077444,Becky's DOWN in daf-16
WBGene00001050,Becky's DOWN in daf-16
WBGene00010035,Becky's DOWN in daf-16
WBGene00175035,Becky's DOWN in daf-16
WBGene00000700,Becky's DOWN in daf-16
WBGene00000701,Becky's DOWN in daf-16
WBGene00010055,Becky's DOWN in daf-16
WBGene00044040,Becky's DOWN in daf-16
WBGene00023067,Becky's DOWN in daf-16
WBGene00001930,Becky's DOWN in daf-16
WBGene00001932,Becky's DOWN in daf-16
WBGene00001931,Becky's DOWN in daf-16
WBGene00014770,Becky's DOWN in daf-16
WBGene00006388,Becky's DOWN in daf-16
WBGene00018839,Becky's DOWN in daf-16
WBGene00000966,Becky's DOWN in daf-16
WBGene00018852,Becky's DOWN in daf-16
WBGene00010086,Becky's DOWN in daf-16
WBGene00077439,Becky's DOWN in daf-16
WBGene00000727,Becky's DOWN in daf-16
WBGene00000728,Becky's DOWN in daf-16
WBGene00010109,Becky's DOWN in daf-16
WBGene00010096,Becky's DOWN in daf-16
WBGene00010133,Becky's DOWN in daf-16
WBGene00018920,Becky's DOWN in daf-16
WBGene00018910,Becky's DOWN in daf-16
WBGene00018911,Becky's DOWN in daf-16
WBGene00018912,Becky's DOWN in daf-16
WBGene00018921,Becky's DOWN in daf-16
WBGene00010139,Becky's DOWN in daf-16
WBGene00000677,Becky's DOWN in daf-16
WBGene00014772,Becky's DOWN in daf-16
WBGene00018970,Becky's DOWN in daf-16
WBGene00044642,Becky's DOWN in daf-16
WBGene00003977,Becky's DOWN in daf-16
WBGene00010158,Becky's DOWN in daf-16
WBGene00010174,Becky's DOWN in daf-16
WBGene00000732,Becky's DOWN in daf-16
WBGene00018997,Becky's DOWN in daf-16
WBGene00019014,Becky's DOWN in daf-16
WBGene00001581,Becky's DOWN in daf-16
WBGene00019017,Becky's DOWN in daf-16
WBGene00019020,Becky's DOWN in daf-16
WBGene00019055,Becky's DOWN in daf-16
WBGene00019072,Becky's DOWN in daf-16
WBGene00019073,Becky's DOWN in daf-16
WBGene00019090,Becky's DOWN in daf-16
WBGene00006928,Becky's DOWN in daf-16
WBGene00019120,Becky's DOWN in daf-16
WBGene00019121,Becky's DOWN in daf-16
WBGene00019142,Becky's DOWN in daf-16
WBGene00019134,Becky's DOWN in daf-16
WBGene00019136,Becky's DOWN in daf-16
WBGene00000864,Becky's DOWN in daf-16
WBGene00001940,Becky's DOWN in daf-16
WBGene00001939,Becky's DOWN in daf-16
WBGene00010354,Becky's DOWN in daf-16
WBGene00010362,Becky's DOWN in daf-16
WBGene00010364,Becky's DOWN in daf-16
WBGene00194861,Becky's DOWN in daf-16
WBGene00019153,Becky's DOWN in daf-16
WBGene00019189,Becky's DOWN in daf-16
WBGene00003658,Becky's DOWN in daf-16
WBGene00010377,Becky's DOWN in daf-16
WBGene00044271,Becky's DOWN in daf-16
WBGene00044272,Becky's DOWN in daf-16
WBGene00044273,Becky's DOWN in daf-16
WBGene00044274,Becky's DOWN in daf-16
WBGene00010378,Becky's DOWN in daf-16
WBGene00077552,Becky's DOWN in daf-16
WBGene00010399,Becky's DOWN in daf-16
WBGene00010400,Becky's DOWN in daf-16
WBGene00019211,Becky's DOWN in daf-16
WBGene00023313,Becky's DOWN in daf-16
WBGene00023314,Becky's DOWN in daf-16
WBGene00019254,Becky's DOWN in daf-16
WBGene00044201,Becky's DOWN in daf-16
WBGene00003965,Becky's DOWN in daf-16
WBGene00010441,Becky's DOWN in daf-16
WBGene00044737,Becky's DOWN in daf-16
WBGene00044578,Becky's DOWN in daf-16
WBGene00086561,Becky's DOWN in daf-16
WBGene00001391,Becky's DOWN in daf-16
WBGene00019278,Becky's DOWN in daf-16
WBGene00019282,Becky's DOWN in daf-16
WBGene00019283,Becky's DOWN in daf-16
WBGene00010471,Becky's DOWN in daf-16
WBGene00010462,Becky's DOWN in daf-16
